Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Lengths,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Start Time
20.42.73.28,443,192.168.43.109,40039,TCP,1739562552.933296,0.0,1,0,66,0,66,66,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,66,66,66.0,0.0,[66],0,0,0,0,0,0,0,0,0,1739562552.933296
192.168.43.109,40047,192.168.43.1,53,TCP,1739562556.461428,0.23488807678222656,7,0,421,0,83,54,[],[],0,inf,[],[],1792.3429991311339,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562556.461428
192.168.43.109,40048,192.168.43.1,53,TCP,1739562556.461867,0.23549580574035645,7,0,421,0,83,54,[],[],0,inf,[],[],1787.7176142328808,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562556.461867
192.168.43.109,40049,192.168.43.1,53,TCP,1739562556.462237,0.23493003845214844,7,0,421,0,83,54,[],[],0,inf,[],[],1792.0228625244579,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562556.462237
192.168.43.1,53,192.168.43.109,40047,TCP,1739562556.466152,0.23014211654663086,6,0,395,0,112,54,[],[],0,inf,[],[],1716.3307869377572,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,112,65.83333333333333,21.090413830827398,"[66, 54, 54, 55, 112, 54]",0,0,0,0,0,0,0,0,0,1739562556.466152
192.168.43.1,53,192.168.43.109,40048,TCP,1739562556.466152,0.23119115829467773,6,0,399,0,116,54,[],[],0,inf,[],[],1725.844547616445,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562556.466152
192.168.43.1,53,192.168.43.109,40049,TCP,1739562556.46654,0.2306079864501953,6,0,428,0,145,54,[],[],0,inf,[],[],1855.9634754559365,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,145,71.33333333333333,33.22482338386299,"[66, 54, 54, 55, 145, 54]",0,0,0,0,0,0,0,0,0,1739562556.46654
140.82.113.25,443,192.168.43.109,39785,TCP,1739562559.366074,165.22409391403198,10,0,665,0,80,54,[],[],0,inf,[],[],4.024836718705247,10,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,10,0,54,80,66.5,9.952386648437649,"[79, 54, 66, 66, 80, 54, 66, 80, 54, 66]",0,0,0,0,0,0,0,0,0,1739562559.366074
192.168.43.109,39785,140.82.113.25,443,TCP,1739562559.366574,164.738116979599,7,0,499,0,84,55,[],[],0,inf,[],[],3.029050041052707,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,55,84,71.28571428571429,14.1089058572873,"[83, 83, 55, 84, 55, 84, 55]",0,0,0,0,0,0,0,0,0,1739562559.366574
192.168.43.109,63026,192.168.43.1,53,UDP,1739562561.393785,0.0,1,0,79,0,79,79,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,79,79,79.0,0.0,[79],0,0,0,0,0,0,0,0,0,1739562561.393785
192.168.43.109,65423,192.168.43.1,53,UDP,1739562561.394319,0.0,1,0,79,0,79,79,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,79,79,79.0,0.0,[79],0,0,0,0,0,0,0,0,0,1739562561.394319
192.168.43.109,57353,192.168.43.1,53,UDP,1739562561.394749,0.0,1,0,79,0,79,79,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,79,79,79.0,0.0,[79],0,0,0,0,0,0,0,0,0,1739562561.394749
192.168.43.1,53,192.168.43.109,65423,UDP,1739562561.467394,0.0,1,0,249,0,249,249,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,249,249,249.0,0.0,[249],0,0,0,0,0,0,0,0,0,1739562561.467394
192.168.43.1,53,192.168.43.109,63026,UDP,1739562561.467512,0.0,1,0,261,0,261,261,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,261,261,261.0,0.0,[261],0,0,0,0,0,0,0,0,0,1739562561.467512
192.168.43.1,53,192.168.43.109,57353,UDP,1739562561.468059,0.0,1,0,279,0,279,279,[],[],0,inf,[],[],0.0,1,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,1,0,279,279,279.0,0.0,[279],0,0,0,0,0,0,0,0,0,1739562561.468059
192.168.43.109,40051,192.168.43.1,53,TCP,1739562564.476025,0.578251838684082,7,0,424,0,86,54,[],[],0,inf,[],[],733.2445340163373,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562564.476025
192.168.43.109,40052,192.168.43.1,53,TCP,1739562564.476276,0.5776200294494629,7,0,424,0,86,54,[],[],0,inf,[],[],734.0465676097137,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562564.476276
192.168.43.109,40053,192.168.43.1,53,TCP,1739562564.476476,0.5793211460113525,7,0,424,0,86,54,[],[],0,inf,[],[],731.8911158676939,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,86,60.57142857142857,11.146519544646376,"[66, 54, 56, 86, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562564.476476
192.168.43.1,53,192.168.43.109,40051,TCP,1739562564.689562,0.3646697998046875,6,0,398,0,115,54,[],[],0,inf,[],[],1091.39830118415,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,115,66.33333333333333,22.186081723058315,"[66, 54, 54, 55, 115, 54]",0,0,0,0,0,0,0,0,0,1739562564.689562
192.168.43.1,53,192.168.43.109,40052,TCP,1739562564.689562,0.3642759323120117,6,0,386,0,103,54,[],[],0,inf,[],[],1059.6362969963689,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,103,64.33333333333333,17.82008853949821,"[66, 54, 54, 55, 103, 54]",0,0,0,0,0,0,0,0,0,1739562564.689562
192.168.43.1,53,192.168.43.109,40053,TCP,1739562564.689562,0.3661918640136719,6,0,395,0,112,54,[],[],0,inf,[],[],1078.6695140371894,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,112,65.83333333333333,21.090413830827398,"[66, 54, 54, 55, 112, 54]",0,0,0,0,0,0,0,0,0,1739562564.689562
192.168.43.109,40058,192.168.43.1,53,TCP,1739562565.113683,0.22232604026794434,7,0,427,0,89,54,[],[],0,inf,[],[],1920.602730500599,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.113683
192.168.43.109,40059,192.168.43.1,53,TCP,1739562565.113868,0.22211503982543945,7,0,427,0,89,54,[],[],0,inf,[],[],1922.4272266100484,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.113868
192.168.43.109,40060,192.168.43.1,53,TCP,1739562565.114001,0.33244991302490234,7,0,427,0,89,54,[],[],0,inf,[],[],1284.4040057487257,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.114001
192.168.43.1,53,192.168.43.109,40058,TCP,1739562565.129165,0.20680499076843262,6,0,401,0,118,54,[],[],0,inf,[],[],1939.0247716459362,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,118,66.83333333333333,23.283876156879227,"[66, 54, 54, 55, 118, 54]",0,0,0,0,0,0,0,0,0,1739562565.129165
192.168.43.1,53,192.168.43.109,40059,TCP,1739562565.129165,0.20680499076843262,6,0,405,0,122,54,[],[],0,inf,[],[],1958.3666646299355,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,122,67.5,24.75042087184243,"[66, 54, 54, 55, 122, 54]",0,0,0,0,0,0,0,0,0,1739562565.129165
192.168.43.1,53,192.168.43.109,40060,TCP,1739562565.129165,0.31726813316345215,6,0,415,0,132,54,[],[],0,inf,[],[],1308.04186308304,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,132,69.16666666666667,28.427783749157953,"[66, 54, 54, 55, 132, 54]",0,0,0,0,0,0,0,0,0,1739562565.129165
192.168.43.109,40062,192.168.43.1,53,TCP,1739562565.568405,0.21041417121887207,7,0,438,0,100,54,[],[],0,inf,[],[],2081.6088453680904,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.568405
192.168.43.109,40063,192.168.43.1,53,TCP,1739562565.568538,0.2095651626586914,7,0,438,0,100,54,[],[],0,inf,[],[],2090.0420396368518,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.568538
192.168.43.109,40064,192.168.43.1,53,TCP,1739562565.568635,0.2094409465789795,7,0,438,0,100,54,[],[],0,inf,[],[],2091.281610183287,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.568635
192.168.43.1,53,192.168.43.109,40062,TCP,1739562565.570136,0.20867085456848145,6,0,412,0,129,54,[],[],0,inf,[],[],1974.4012686965355,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,129,68.66666666666667,27.32316884176423,"[66, 54, 54, 55, 129, 54]",0,0,0,0,0,0,0,0,0,1739562565.570136
192.168.43.1,53,192.168.43.109,40063,TCP,1739562565.570402,0.20766019821166992,6,0,400,0,117,54,[],[],0,inf,[],[],1926.2237224307971,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,117,66.66666666666667,22.917727248185457,"[66, 54, 54, 55, 117, 54]",0,0,0,0,0,0,0,0,0,1739562565.570402
192.168.43.1,53,192.168.43.109,40064,TCP,1739562565.571195,0.20686721801757812,6,0,434,0,151,54,[],[],0,inf,[],[],2097.9641151413452,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,151,72.33333333333333,35.443225336052905,"[66, 54, 54, 55, 151, 54]",0,0,0,0,0,0,0,0,0,1739562565.571195
192.168.43.109,40067,192.168.43.1,53,TCP,1739562565.985305,0.27149200439453125,7,0,447,0,109,54,[],[],0,inf,[],[],1646.4573275256428,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,109,63.857142857142854,18.871206876604152,"[66, 54, 56, 109, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.985305
192.168.43.109,40068,192.168.43.1,53,TCP,1739562565.98548,0.2712860107421875,7,0,447,0,109,54,[],[],0,inf,[],[],1647.7075201079927,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,109,63.857142857142854,18.871206876604152,"[66, 54, 56, 109, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.98548
192.168.43.109,40069,192.168.43.1,53,TCP,1739562565.985605,0.27129602432250977,7,0,447,0,109,54,[],[],0,inf,[],[],1647.646702955801,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,109,63.857142857142854,18.871206876604152,"[66, 54, 56, 109, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562565.985605
192.168.43.1,53,192.168.43.109,40067,TCP,1739562565.986906,0.26984286308288574,6,0,421,0,138,54,[],[],0,inf,[],[],1560.1672587897365,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,138,70.16666666666667,30.639934000509133,"[66, 54, 54, 55, 138, 54]",0,0,0,0,0,0,0,0,0,1739562565.986906
192.168.43.1,53,192.168.43.109,40068,TCP,1739562565.987772,0.26897692680358887,6,0,425,0,142,54,[],[],0,inf,[],[],1580.0611786688366,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,142,70.83333333333333,32.11654125559323,"[66, 54, 54, 55, 142, 54]",0,0,0,0,0,0,0,0,0,1739562565.987772
192.168.43.1,53,192.168.43.109,40069,TCP,1739562565.987772,0.2691171169281006,6,0,435,0,152,54,[],[],0,inf,[],[],1616.3966267378598,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,152,72.5,35.81317262311918,"[66, 54, 54, 55, 152, 54]",0,0,0,0,0,0,0,0,0,1739562565.987772
192.168.43.109,40072,192.168.43.1,53,TCP,1739562566.510318,0.19318485260009766,7,0,427,0,89,54,[],[],0,inf,[],[],2210.3182224328502,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.510318
192.168.43.109,40073,192.168.43.1,53,TCP,1739562566.510488,0.1929478645324707,7,0,427,0,89,54,[],[],0,inf,[],[],2213.033044105763,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.510488
192.168.43.109,40074,192.168.43.1,53,TCP,1739562566.510609,0.19286704063415527,7,0,427,0,89,54,[],[],0,inf,[],[],2213.9604496237685,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,89,61.0,12.13024555163073,"[66, 54, 56, 89, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.510609
192.168.43.1,53,192.168.43.109,40072,TCP,1739562566.511842,0.19157195091247559,6,0,401,0,118,54,[],[],0,inf,[],[],2093.2083120206194,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,118,66.83333333333333,23.283876156879227,"[66, 54, 54, 55, 118, 54]",0,0,0,0,0,0,0,0,0,1739562566.511842
192.168.43.1,53,192.168.43.109,40073,TCP,1739562566.512311,0.1911029815673828,6,0,405,0,122,54,[],[],0,inf,[],[],2119.276196939906,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,122,67.5,24.75042087184243,"[66, 54, 54, 55, 122, 54]",0,0,0,0,0,0,0,0,0,1739562566.512311
192.168.43.1,53,192.168.43.109,40074,TCP,1739562566.512456,0.19095802307128906,6,0,418,0,135,54,[],[],0,inf,[],[],2188.9627535783134,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,135,69.66666666666667,29.53340857778225,"[66, 54, 54, 55, 135, 54]",0,0,0,0,0,0,0,0,0,1739562566.512456
192.168.43.109,40075,192.168.43.1,53,TCP,1739562566.57459,0.22443509101867676,7,0,425,0,87,54,[],[],0,inf,[],[],1893.6432715177898,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.57459
192.168.43.109,40076,192.168.43.1,53,TCP,1739562566.574722,0.22480297088623047,7,0,425,0,87,54,[],[],0,inf,[],[],1890.544410176351,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.574722
192.168.43.109,40077,192.168.43.1,53,TCP,1739562566.574818,0.22416210174560547,7,0,425,0,87,54,[],[],0,inf,[],[],1895.9493897069146,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.574818
192.168.43.1,53,192.168.43.109,40075,TCP,1739562566.589534,0.20941805839538574,6,0,399,0,116,54,[],[],0,inf,[],[],1905.2798171143365,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562566.589534
192.168.43.1,53,192.168.43.109,40076,TCP,1739562566.589534,0.20996999740600586,6,0,387,0,104,54,[],[],0,inf,[],[],1843.120468548096,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,104,64.5,18.181950757092412,"[66, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562566.589534
192.168.43.1,53,192.168.43.109,40077,TCP,1739562566.589534,0.20941805839538574,6,0,421,0,138,54,[],[],0,inf,[],[],2010.3328396118688,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,138,70.16666666666667,30.639934000509133,"[66, 54, 54, 55, 138, 54]",0,0,0,0,0,0,0,0,0,1739562566.589534
192.168.43.109,58986,192.168.43.1,53,UDP,1739562566.622423,38.27561402320862,3,0,258,0,89,81,[],[],0,inf,[],[],6.74058422272626,3,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,3,0,81,89,86.0,3.559026084010437,"[88, 89, 81]",0,0,0,0,0,0,0,0,0,1739562566.622423
192.168.43.109,51444,192.168.43.1,53,UDP,1739562566.622516,38.27568817138672,3,0,259,0,90,81,[],[],0,inf,[],[],6.766697409600526,3,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,3,0,81,90,86.33333333333333,3.858612300930075,"[88, 90, 81]",0,0,0,0,0,0,0,0,0,1739562566.622516
192.168.43.1,53,192.168.43.109,58986,UDP,1739562566.689169,38.50901913642883,3,0,719,0,466,105,[],[],0,inf,[],[],18.670950757087425,3,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,3,0,105,466,239.66666666666666,161.00172531856782,"[466, 105, 148]",0,0,0,0,0,0,0,0,0,1739562566.689169
192.168.43.1,53,192.168.43.109,51444,UDP,1739562566.689169,38.52903699874878,3,0,785,0,478,135,[],[],0,inf,[],[],20.374243976704964,3,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,3,0,135,478,261.6666666666667,153.71474302168357,"[478, 135, 172]",0,0,0,0,0,0,0,0,0,1739562566.689169
192.168.43.109,40078,20.37.198.118,443,TCP,1739562566.689857,1.865389108657837,12,0,2199,0,690,54,[],[],0,inf,[],[],1178.8425212701059,12,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,12,0,54,690,183.25,221.09014941119983,"[66, 54, 571, 392, 54, 66, 66, 54, 690, 54, 78, 54]",0,0,0,0,0,0,0,0,0,1739562566.689857
20.37.198.118,443,192.168.43.109,40078,TCP,1739562566.89499,1.852752923965454,10,0,5615,0,1404,54,[],[],0,inf,[],[],3030.6253615199776,10,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,10,0,54,1404,561.5,567.6906287759206,"[66, 153, 1404, 1404, 1404, 413, 157, 479, 81, 54]",0,0,0,0,0,0,0,0,0,1739562566.89499
192.168.43.109,40081,192.168.43.1,53,TCP,1739562566.997538,0.32721686363220215,7,0,434,0,96,54,[],[],0,inf,[],[],1326.3375095723186,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,96,62.0,14.461772268392872,"[66, 54, 56, 96, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.997538
192.168.43.109,40082,192.168.43.1,53,TCP,1739562566.997706,0.3273451328277588,7,0,434,0,96,54,[],[],0,inf,[],[],1325.8177882496896,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,96,62.0,14.461772268392872,"[66, 54, 56, 96, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.997706
192.168.43.109,40083,192.168.43.1,53,TCP,1739562566.997835,0.32860612869262695,7,0,434,0,96,54,[],[],0,inf,[],[],1320.7300841487252,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,96,62.0,14.461772268392872,"[66, 54, 56, 96, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562566.997835
192.168.43.1,53,192.168.43.109,40081,TCP,1739562567.00432,0.32038116455078125,6,0,408,0,125,54,[],[],0,inf,[],[],1273.4831043269116,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,125,68.0,25.852143689321654,"[66, 54, 54, 55, 125, 54]",0,0,0,0,0,0,0,0,0,1739562567.00432
192.168.43.1,53,192.168.43.109,40082,TCP,1739562567.00432,0.3206801414489746,6,0,396,0,113,54,[],[],0,inf,[],[],1234.8753440443706,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,113,66.0,21.455380055672126,"[66, 54, 54, 55, 113, 54]",0,0,0,0,0,0,0,0,0,1739562567.00432
192.168.43.1,53,192.168.43.109,40083,TCP,1739562567.00432,0.3220632076263428,6,0,405,0,122,54,[],[],0,inf,[],[],1257.5171283454406,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,122,67.5,24.75042087184243,"[66, 54, 54, 55, 122, 54]",0,0,0,0,0,0,0,0,0,1739562567.00432
192.168.43.109,40084,192.168.43.1,53,TCP,1739562567.053055,0.2736029624938965,7,0,423,0,85,54,[],[],0,inf,[],[],1546.035891367354,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,85,60.42857142857143,10.821369636803215,"[66, 54, 56, 85, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.053055
192.168.43.109,40085,192.168.43.1,53,TCP,1739562567.053212,0.27333807945251465,7,0,423,0,85,54,[],[],0,inf,[],[],1547.5341044586698,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,85,60.42857142857143,10.821369636803215,"[66, 54, 56, 85, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.053212
192.168.43.109,40086,192.168.43.1,53,TCP,1739562567.053368,0.2717869281768799,7,0,423,0,85,54,[],[],0,inf,[],[],1556.3662418845622,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,85,60.42857142857143,10.821369636803215,"[66, 54, 56, 85, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.053368
192.168.43.1,53,192.168.43.109,40084,TCP,1739562567.055614,0.2707691192626953,6,0,397,0,114,54,[],[],0,inf,[],[],1466.1937856171764,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,114,66.16666666666667,21.820606978012524,"[66, 54, 54, 55, 114, 54]",0,0,0,0,0,0,0,0,0,1739562567.055614
192.168.43.1,53,192.168.43.109,40085,TCP,1739562567.056742,0.2696411609649658,6,0,385,0,102,54,[],[],0,inf,[],[],1427.8235512048645,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,102,64.16666666666667,17.45868138077889,"[66, 54, 54, 55, 102, 54]",0,0,0,0,0,0,0,0,0,1739562567.056742
192.168.43.1,53,192.168.43.109,40086,TCP,1739562567.056742,0.26825809478759766,6,0,419,0,136,54,[],[],0,inf,[],[],1561.928635673631,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,136,69.83333333333333,29.902155254912458,"[66, 54, 54, 55, 136, 54]",0,0,0,0,0,0,0,0,0,1739562567.056742
192.168.43.109,40090,192.168.43.1,53,TCP,1739562567.376759,0.4244999885559082,7,0,438,0,100,54,[],[],0,inf,[],[],1031.8021479576878,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.376759
192.168.43.109,40091,192.168.43.1,53,TCP,1739562567.376898,0.4244649410247803,7,0,438,0,100,54,[],[],0,inf,[],[],1031.8873425506997,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.376898
